Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
10,1592803487751,22/06/2020 05:24:47,1592803488037,-7,21/06/2020 22:24:48,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,17,8,1,Screen 2,Zone2,continue_button,1965.5150000180583,,,,,0,1,0,,,,,1,study,apart-sf.jpeg,,SEPARATE,APART,sf
11,1592803489861,22/06/2020 05:24:49,1592803490157,-7,21/06/2020 22:24:50,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,20,9,1,Screen 2,Zone2,continue_button,2115.189999982249,,,,,0,1,0,,,,,1,study,candle-sf.jpeg,,WAX,CANDLE,sf
12,1592803491182,22/06/2020 05:24:51,1592803491486,-7,21/06/2020 22:24:51,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,7,10,1,Screen 2,Zone2,continue_button,1324.109999986831,,,,,0,1,0,,,,,1,study,yard-sf.jpeg,,FENCE,YARD,sf
13,1592803492120,22/06/2020 05:24:52,1592803492422,-7,21/06/2020 22:24:52,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,11,11,1,Screen 2,Zone2,continue_button,931.7399999999907,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
14,1592803494094,22/06/2020 05:24:54,1592803494403,-7,21/06/2020 22:24:54,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,10,12,1,Screen 2,Zone2,continue_button,1976.47500000312,,,,,0,1,0,,,,,1,study,happiness-sf.jpeg,,JOY,HAPPINESS,sf
15,1592803502731,22/06/2020 05:25:02,1592803503015,-7,21/06/2020 22:25:03,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,8,13,1,Screen 2,Zone2,continue_button,8605.270000000019,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
16,1592803504030,22/06/2020 05:25:04,1592803504314,-7,21/06/2020 22:25:04,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,15,14,1,Screen 2,Zone2,continue_button,1294.064999994589,,,,,0,1,0,,,,,1,study,tense-a.jpeg,,NERVOUS,TENSE,a
17,1592803505753,22/06/2020 05:25:05,1592803506046,-7,21/06/2020 22:25:06,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,13,15,1,Screen 2,Zone2,continue_button,1726.9300000043586,,,,,0,1,0,,,,,1,study,contact-a.jpeg,,LENS,CONTACT,a
18,1592803506935,22/06/2020 05:25:06,1592803507231,-7,21/06/2020 22:25:07,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,4,16,1,Screen 2,Zone2,continue_button,1180.5049999966286,,,,,0,1,0,,,,,1,study,potato-sf.jpeg,,CHIP,POTATO,sf
19,1592803508183,22/06/2020 05:25:08,1592803508487,-7,21/06/2020 22:25:08,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,9,17,1,Screen 2,Zone2,continue_button,1250.5550000059884,,,,,0,1,0,,,,,1,study,sheep-sf.jpeg,,HERD,SHEEP,sf
20,1592803509184,22/06/2020 05:25:09,1592803509477,-7,21/06/2020 22:25:09,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,14,18,1,Screen 2,Zone2,continue_button,985.4300000006333,,,,,0,1,0,,,,,1,study,article-a.jpeg,,MAGAZINE,ARTICLE,a
21,1592803510183,22/06/2020 05:25:10,1592803510491,-7,21/06/2020 22:25:10,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,6,19,1,Screen 2,Zone2,continue_button,1006.5250000043306,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
22,1592803511092,22/06/2020 05:25:11,1592803511392,-7,21/06/2020 22:25:11,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,5,20,1,Screen 2,Zone2,continue_button,895.7200000004377,,,,,0,1,0,,,,,1,study,swim-a.jpeg,,DIVE,SWIM,a
23,1592803525503,22/06/2020 05:25:25,1592803525812,-7,21/06/2020 22:25:25,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone2,response_text_entry,14407.26999999606,,,99,,0,1,0,,,,,,JOLs,,,,,
24,1592803525707,22/06/2020 05:25:25,1592803525813,-7,21/06/2020 22:25:25,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone5,continue_button,14407.26999999606,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592803529661,22/06/2020 05:25:29,1592803529962,-7,21/06/2020 22:25:29,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone2,response_text_entry,4144.03999998467,,,99,,0,1,0,,,,,,JOLs,,,,,
26,1592803529855,22/06/2020 05:25:29,1592803529963,-7,21/06/2020 22:25:29,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone5,continue_button,4144.03999998467,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592803589748,22/06/2020 05:26:29,1592803590062,-7,21/06/2020 22:26:30,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,23,1,1,Screen 1,advancementZone,continue_button,60094.01000000071,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592803594397,22/06/2020 05:26:34,1592803594700,-7,21/06/2020 22:26:34,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,29,1,1,Screen 2,Zone2,response_text_entry,4629.944999993313,,,wall,1,0,1,0,,,,,2,test,yard-sf.jpeg,,FENCE,YARD,sf
29,1592803596948,22/06/2020 05:26:36,1592803597231,-7,21/06/2020 22:26:37,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,37,2,1,Screen 2,Zone2,response_text_entry,2523.8400000089314,,,,1,0,1,0,,,,,2,test,tense-a.jpeg,,NERVOUS,TENSE,a
30,1592803599059,22/06/2020 05:26:39,1592803599353,-7,21/06/2020 22:26:39,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,33,3,1,Screen 2,Zone2,response_text_entry,2115.2400000137277,,,death,1,0,1,0,,,,,2,test,destory-a.jpeg,,KILL,DESTROY,a
31,1592803601438,22/06/2020 05:26:41,1592803601732,-7,21/06/2020 22:26:41,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,26,4,1,Screen 2,Zone2,response_text_entry,2372.0550000143703,,,potato,1,0,1,0,,,,,2,test,potato-sf.jpeg,,CHIP,POTATO,sf
32,1592803603663,22/06/2020 05:26:43,1592803603956,-7,21/06/2020 22:26:43,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,32,5,1,Screen 2,Zone2,response_text_entry,2217.2600000048988,,,happy,1,0,1,0,,,,,2,test,happiness-sf.jpeg,,JOY,HAPPINESS,sf
33,1592803606515,22/06/2020 05:26:46,1592803606817,-7,21/06/2020 22:26:46,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,41,6,1,Screen 2,Zone2,response_text_entry,2854.350000008708,,,patience,1,0,1,0,,,,,2,test,patience-a.jpeg,,VIRTUE,PATIENCE,a
34,1592803610566,22/06/2020 05:26:50,1592803610861,-7,21/06/2020 22:26:50,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,34,7,1,Screen 2,Zone2,response_text_entry,4036.8000000016764,,,sharp,1,0,1,0,,,,,2,test,sharp-sf.jpeg,,KNIFE,SHARP,sf
35,1592803613653,22/06/2020 05:26:53,1592803613959,-7,21/06/2020 22:26:53,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,24,8,1,Screen 2,Zone2,response_text_entry,3090.7700000097975,,,crash,1,0,1,0,,,,,2,test,crash-a.jpeg,,ACCIDENT,CRASH,a
36,1592803615428,22/06/2020 05:26:55,1592803615728,-7,21/06/2020 22:26:55,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,30,9,1,Screen 2,Zone2,response_text_entry,1761.995000008028,,,,1,0,1,0,,,,,2,test,protect-sf.jpeg,,GUARD,PROTECT,sf
37,1592803617310,22/06/2020 05:26:57,1592803617601,-7,21/06/2020 22:26:57,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,25,10,1,Screen 2,Zone2,response_text_entry,1866.6150000062771,,,deaf,1,0,1,0,,,,,2,test,deaf-sf.jpeg,,BLIND,DEAF,sf
38,1592803621153,22/06/2020 05:27:01,1592803621447,-7,21/06/2020 22:27:01,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,43,11,1,Screen 2,Zone2,response_text_entry,3838.770000002114,,,blow,1,0,1,0,,,,,2,test,blow-a.jpeg,,WIND,BLOW,a
39,1592803622737,22/06/2020 05:27:02,1592803623037,-7,21/06/2020 22:27:03,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,28,12,1,Screen 2,Zone2,response_text_entry,1583.3450000209268,,,,1,0,1,0,,,,,2,test,boss-a.jpeg,,EMPLOYEE,BOSS,a
40,1592803625946,22/06/2020 05:27:05,1592803626253,-7,21/06/2020 22:27:06,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,36,13,1,Screen 2,Zone2,response_text_entry,3207.8400000173133,,,,1,0,1,0,,,,,2,test,article-a.jpeg,,MAGAZINE,ARTICLE,a
41,1592803632333,22/06/2020 05:27:12,1592803632629,-7,21/06/2020 22:27:12,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,31,14,1,Screen 2,Zone2,response_text_entry,6369.290000002366,,,,1,0,1,0,,,,,2,test,sheep-sf.jpeg,,HERD,SHEEP,sf
42,1592803634912,22/06/2020 05:27:14,1592803635201,-7,21/06/2020 22:27:15,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,38,15,1,Screen 2,Zone2,response_text_entry,2564.489999989746,,,way,1,0,1,0,,,,,2,test,trail-a.jpeg,,PATH,TRAIL,a
43,1592803651486,22/06/2020 05:27:31,1592803651784,-7,21/06/2020 22:27:31,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,40,16,1,Screen 2,Zone2,response_text_entry,16576.370000024326,,,wheel,1,0,1,0,,,,,2,test,wheel-sf.jpeg,,TIRE,WHEEL,sf
44,1592803653036,22/06/2020 05:27:33,1592803653333,-7,21/06/2020 22:27:33,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,39,17,1,Screen 2,Zone2,response_text_entry,1542.474999994738,,,,1,0,1,0,,,,,2,test,apart-sf.jpeg,,SEPARATE,APART,sf
45,1592803658137,22/06/2020 05:27:38,1592803658432,-7,21/06/2020 22:27:38,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,27,18,1,Screen 2,Zone2,response_text_entry,5091.095000010682,,,swim,1,0,1,0,,,,,2,test,swim-a.jpeg,,DIVE,SWIM,a
46,1592803659844,22/06/2020 05:27:39,1592803660149,-7,21/06/2020 22:27:40,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,42,19,1,Screen 2,Zone2,response_text_entry,1711.6749999986496,,,candle,1,0,1,0,,,,,2,test,candle-sf.jpeg,,WAX,CANDLE,sf
47,1592803662066,22/06/2020 05:27:42,1592803662371,-7,21/06/2020 22:27:42,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,sf2,35,20,1,Screen 2,Zone2,response_text_entry,2216.084999992745,,,,1,0,1,0,,,,,2,test,contact-a.jpeg,,LENS,CONTACT,a
48,1592803662253,22/06/2020 05:27:42,1592803662374,-7,21/06/2020 22:27:42,20464,5,task-64r3,,5727309,BLIND,1600014,,complete,,5ef0403ad86f705546e52dd8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,958x923,,Recog,4,Sh2,I consent,,,END TASK,,,,,215673,,,,,0,1,0,,,,,,,,,,,
1,1592803475536,22/06/2020 05:24:35,1592803476188,-4,22/06/2020 01:24:36,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592803479495,22/06/2020 05:24:39,1592803480137,-4,22/06/2020 01:24:40,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,1,1,1,Screen 1,advancementZone,continue_button,3906.42499999376,,,,,0,1,0,,,,,,introduction,,,,,
3,1592803481106,22/06/2020 05:24:41,1592803481806,-4,22/06/2020 01:24:41,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,18,1,1,Screen 2,Zone2,continue_button,1655.4199999955017,,,,,0,1,0,,,,,1,study,wheel-sf.jpeg,,TIRE,WHEEL,sf
4,1592803481952,22/06/2020 05:24:41,1592803482653,-4,22/06/2020 01:24:42,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,10,2,1,Screen 2,Zone2,continue_button,831.384999997681,,,,,0,1,0,,,,,1,study,happiness-sf.jpeg,,JOY,HAPPINESS,sf
5,1592803482926,22/06/2020 05:24:42,1592803483632,-4,22/06/2020 01:24:43,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,12,3,1,Screen 2,Zone2,continue_button,968.9399999915622,,,,,0,1,0,,,,,1,study,sharp-sf.jpeg,,KNIFE,SHARP,sf
6,1592803483982,22/06/2020 05:24:43,1592803484682,-4,22/06/2020 01:24:44,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,2,4,1,Screen 2,Zone2,continue_button,1038.1500000075903,,,,,0,1,0,,,,,1,study,crash-a.jpeg,,ACCIDENT,CRASH,a
7,1592803484830,22/06/2020 05:24:44,1592803485515,-4,22/06/2020 01:24:45,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,9,5,1,Screen 2,Zone2,continue_button,823.2299999799579,,,,,0,1,0,,,,,1,study,sheep-sf.jpeg,,HERD,SHEEP,sf
8,1592803488141,22/06/2020 05:24:48,1592803488850,-4,22/06/2020 01:24:48,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,3,6,1,Screen 2,Zone2,continue_button,3322.9149999970105,,,,,0,1,0,,,,,1,study,deaf-sf.jpeg,,BLIND,DEAF,sf
9,1592803489065,22/06/2020 05:24:49,1592803489761,-4,22/06/2020 01:24:49,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,21,7,1,Screen 2,Zone2,continue_button,902.4300000164658,,,,,0,1,0,,,,,1,study,blow-a.jpeg,,WIND,BLOW,a
10,1592803489955,22/06/2020 05:24:49,1592803490668,-4,22/06/2020 01:24:50,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,19,8,1,Screen 2,Zone2,continue_button,897.9000000108499,,,,,0,1,0,,,,,1,study,patience-a.jpeg,,VIRTUE,PATIENCE,a
11,1592803490930,22/06/2020 05:24:50,1592803491646,-4,22/06/2020 01:24:51,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,5,9,1,Screen 2,Zone2,continue_button,963.2350000028964,,,,,0,1,0,,,,,1,study,swim-a.jpeg,,DIVE,SWIM,a
12,1592803491823,22/06/2020 05:24:51,1592803492518,-4,22/06/2020 01:24:52,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,16,10,1,Screen 2,Zone2,continue_button,863.6000000115018,,,,,0,1,0,,,,,1,study,trail-a.jpeg,,PATH,TRAIL,a
13,1592803492984,22/06/2020 05:24:52,1592803493688,-4,22/06/2020 01:24:53,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,13,11,1,Screen 2,Zone2,continue_button,1159.2100000125356,,,,,0,1,0,,,,,1,study,contact-a.jpeg,,LENS,CONTACT,a
14,1592803493954,22/06/2020 05:24:53,1592803494666,-4,22/06/2020 01:24:54,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,14,12,1,Screen 2,Zone2,continue_button,969.0100000007078,,,,,0,1,0,,,,,1,study,article-a.jpeg,,MAGAZINE,ARTICLE,a
15,1592803495015,22/06/2020 05:24:55,1592803495716,-4,22/06/2020 01:24:55,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,20,13,1,Screen 2,Zone2,continue_button,1039.8350000032224,,,,,0,1,0,,,,,1,study,candle-sf.jpeg,,WAX,CANDLE,sf
16,1592803496048,22/06/2020 05:24:56,1592803496742,-4,22/06/2020 01:24:56,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,15,14,1,Screen 2,Zone2,continue_button,1014.9950000050012,,,,,0,1,0,,,,,1,study,tense-a.jpeg,,NERVOUS,TENSE,a
17,1592803497220,22/06/2020 05:24:57,1592803497919,-4,22/06/2020 01:24:57,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,17,15,1,Screen 2,Zone2,continue_button,1169.2850000108592,,,,,0,1,0,,,,,1,study,apart-sf.jpeg,,SEPARATE,APART,sf
18,1592803498862,22/06/2020 05:24:58,1592803499561,-4,22/06/2020 01:24:59,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,11,16,1,Screen 2,Zone2,continue_button,1633.9199999929406,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
19,1592803499705,22/06/2020 05:24:59,1592803500412,-4,22/06/2020 01:25:00,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,4,17,1,Screen 2,Zone2,continue_button,841.534999985015,,,,,0,1,0,,,,,1,study,potato-sf.jpeg,,CHIP,POTATO,sf
20,1592803500580,22/06/2020 05:25:00,1592803501292,-4,22/06/2020 01:25:01,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,6,18,1,Screen 2,Zone2,continue_button,871.2349999987055,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
21,1592803501511,22/06/2020 05:25:01,1592803502174,-4,22/06/2020 01:25:02,20464,5,task-64r3,,5727326,BLIND,1600007,,complete,,5ef0402af9461b1d4204ce93,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x726,,Recog,4,Sh2,I consent,sf2,8,19,1,Screen 2,Zone2,continue_button,861.8200000200886,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
