Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
31,1592846666537,22/06/2020 17:24:26,1592846666296,-4,22/06/2020 13:24:26,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,30,4,1,Screen 2,Zone2,response_text_entry,6134.56999999471,,,protect,1,0,1,0,,,,,2,test,protect-a.jpeg,,GUARD,PROTECT,a
32,1592846669839,22/06/2020 17:24:29,1592846669594,-4,22/06/2020 13:24:29,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,29,5,1,Screen 2,Zone2,response_text_entry,3272.690000012517,,,yard,1,0,1,0,,,,,2,test,yard-a.jpeg,,FENCE,YARD,a
33,1592846677314,22/06/2020 17:24:37,1592846677076,-4,22/06/2020 13:24:37,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,36,6,1,Screen 2,Zone2,response_text_entry,7455.319999950007,,,article,1,0,1,0,,,,,2,test,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
34,1592846680258,22/06/2020 17:24:40,1592846680012,-4,22/06/2020 13:24:40,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,32,7,1,Screen 2,Zone2,response_text_entry,2910.3050000267103,,,happiness,1,0,1,0,,,,,2,test,happiness-a.jpeg,,JOY,HAPPINESS,a
35,1592846683308,22/06/2020 17:24:43,1592846683059,-4,22/06/2020 13:24:43,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,35,8,1,Screen 2,Zone2,response_text_entry,3021.409999928437,,,contact,1,0,1,0,,,,,2,test,contact-sf.jpeg,,LENS,CONTACT,sf
36,1592846685309,22/06/2020 17:24:45,1592846685057,-4,22/06/2020 13:24:45,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,34,9,1,Screen 2,Zone2,response_text_entry,1972.440000041388,,,sharp,1,0,1,0,,,,,2,test,sharp-a.jpeg,,KNIFE,SHARP,a
37,1592846688161,22/06/2020 17:24:48,1592846687912,-4,22/06/2020 13:24:47,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,27,10,1,Screen 2,Zone2,response_text_entry,2829.8199999844655,,,swim,1,0,1,0,,,,,2,test,swim-sf.jpeg,,DIVE,SWIM,sf
38,1592846692965,22/06/2020 17:24:52,1592846692730,-4,22/06/2020 13:24:52,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,41,11,1,Screen 2,Zone2,response_text_entry,4791.774999932386,,,patience,1,0,1,0,,,,,2,test,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
39,1592846695590,22/06/2020 17:24:55,1592846695327,-4,22/06/2020 13:24:55,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,25,12,1,Screen 2,Zone2,response_text_entry,2569.7200000286102,,,deaf,1,0,1,0,,,,,2,test,deaf-a.jpeg,,BLIND,DEAF,a
40,1592846698767,22/06/2020 17:24:58,1592846698533,-4,22/06/2020 13:24:58,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,37,13,1,Screen 2,Zone2,response_text_entry,3179.2549999663606,,,tense,1,0,1,0,,,,,2,test,tense-sf.jpeg,,NERVOUS,TENSE,sf
41,1592846705055,22/06/2020 17:25:05,1592846704803,-4,22/06/2020 13:25:04,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,26,14,1,Screen 2,Zone2,response_text_entry,6243.97500010673,,,,1,0,1,0,,,,,2,test,potato-a.jpeg,,CHIP,POTATO,a
42,1592846708493,22/06/2020 17:25:08,1592846708255,-4,22/06/2020 13:25:08,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,43,15,1,Screen 2,Zone2,response_text_entry,3428.2700000330806,,,blow,1,0,1,0,,,,,2,test,blow-sf.jpeg,,WIND,BLOW,sf
43,1592846712276,22/06/2020 17:25:12,1592846711969,-4,22/06/2020 13:25:11,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,40,16,1,Screen 2,Zone2,response_text_entry,3690.654999925755,,,wheel,1,0,1,0,,,,,2,test,wheel-a.jpeg,,TIRE,WHEEL,a
44,1592846722730,22/06/2020 17:25:22,1592846722472,-4,22/06/2020 13:25:22,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,39,17,1,Screen 2,Zone2,response_text_entry,10476.685000001453,,,apart,1,0,1,0,,,,,2,test,apart-a.jpeg,,SEPARATE,APART,a
45,1592846725526,22/06/2020 17:25:25,1592846725275,-4,22/06/2020 13:25:25,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,38,18,1,Screen 2,Zone2,response_text_entry,2773.8600000739098,,,trail,1,0,1,0,,,,,2,test,trail-sf.jpeg,,PATH,TRAIL,sf
46,1592846727769,22/06/2020 17:25:27,1592846727530,-4,22/06/2020 13:25:27,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,28,19,1,Screen 2,Zone2,response_text_entry,2232.480000006035,,,boss,1,0,1,0,,,,,2,test,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
47,1592846731262,22/06/2020 17:25:31,1592846731022,-4,22/06/2020 13:25:31,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,Spreadsheet1,31,20,1,Screen 2,Zone2,response_text_entry,3469.539999961853,,,sheep,1,0,1,0,,,,,2,test,sheep-a.jpeg,,HERD,SHEEP,a
48,1592846731403,22/06/2020 17:25:31,1592846731028,-4,22/06/2020 13:25:31,20464,5,task-tfoj,,5737767,BLIND,1604307,,complete,,5ef0e85aa383186990ecd83f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,,Recog,4,SH1,I consent,,,END TASK,,,,,221702,,,,,0,1,0,,,,,,,,,,,
1,1592846522191,22/06/2020 17:22:02,1592846521984,-4,22/06/2020 13:22:01,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592846581942,22/06/2020 17:23:01,1592846581855,-4,22/06/2020 13:23:01,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,59810.38000000035,,,,,0,1,0,,,,,,introduction,,,,,
3,1592846585223,22/06/2020 17:23:05,1592846585133,-4,22/06/2020 13:23:05,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,5,1,1,Screen 2,Zone2,continue_button,3244.4949999999153,,,,,0,1,0,,,,,1,study,swim-sf.jpeg,,DIVE,SWIM,sf
4,1592846587801,22/06/2020 17:23:07,1592846587613,-4,22/06/2020 13:23:07,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,19,2,1,Screen 2,Zone2,continue_button,2462.239999999845,,,,,0,1,0,,,,,1,study,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
5,1592846590348,22/06/2020 17:23:10,1592846590251,-4,22/06/2020 13:23:10,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,18,3,1,Screen 2,Zone2,continue_button,2622.3250000002736,,,,,0,1,0,,,,,1,study,wheel-a.jpeg,,TIRE,WHEEL,a
6,1592846592395,22/06/2020 17:23:12,1592846592182,-4,22/06/2020 13:23:12,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,13,4,1,Screen 2,Zone2,continue_button,1914.3450000001321,,,,,0,1,0,,,,,1,study,contact-sf.jpeg,,LENS,CONTACT,sf
7,1592846594849,22/06/2020 17:23:14,1592846594710,-4,22/06/2020 13:23:14,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,17,5,1,Screen 2,Zone2,continue_button,2516.875000000262,,,,,0,1,0,,,,,1,study,apart-a.jpeg,,SEPARATE,APART,a
8,1592846597755,22/06/2020 17:23:17,1592846597417,-4,22/06/2020 13:23:17,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,15,6,1,Screen 2,Zone2,continue_button,2694.1050000000396,,,,,0,1,0,,,,,1,study,tense-sf.jpeg,,NERVOUS,TENSE,sf
9,1592846600727,22/06/2020 17:23:20,1592846600637,-4,22/06/2020 13:23:20,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,12,7,1,Screen 2,Zone2,continue_button,3207.8649999998597,,,,,0,1,0,,,,,1,study,sharp-a.jpeg,,KNIFE,SHARP,a
10,1592846603430,22/06/2020 17:23:23,1592846603343,-4,22/06/2020 13:23:23,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,11,8,1,Screen 2,Zone2,continue_button,2694.440000000206,,,,,0,1,0,,,,,1,study,destory-sf.jpeg,,KILL,DESTROY,sf
11,1592846605839,22/06/2020 17:23:25,1592846605712,-4,22/06/2020 13:23:25,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,4,9,1,Screen 2,Zone2,continue_button,2356.2449999999517,,,,,0,1,0,,,,,1,study,potato-a.jpeg,,CHIP,POTATO,a
12,1592846608587,22/06/2020 17:23:28,1592846608504,-4,22/06/2020 13:23:28,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,10,10,1,Screen 2,Zone2,continue_button,2777.189999999784,,,,,0,1,0,,,,,1,study,happiness-a.jpeg,,JOY,HAPPINESS,a
13,1592846610906,22/06/2020 17:23:30,1592846610816,-4,22/06/2020 13:23:30,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,14,11,1,Screen 2,Zone2,continue_button,2298.87999999983,,,,,0,1,0,,,,,1,study,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
14,1592846613603,22/06/2020 17:23:33,1592846613432,-4,22/06/2020 13:23:33,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,20,12,1,Screen 2,Zone2,continue_button,2604.9600000001083,,,,,0,1,0,,,,,1,study,candle-a.jpeg,,WAX,CANDLE,a
15,1592846615601,22/06/2020 17:23:35,1592846615521,-4,22/06/2020 13:23:35,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,2,13,1,Screen 2,Zone2,continue_button,2076.039999999921,,,,,0,1,0,,,,,1,study,crash-sf.jpeg,,ACCIDENT,CRASH,sf
16,1592846617371,22/06/2020 17:23:37,1592846617272,-4,22/06/2020 13:23:37,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,7,14,1,Screen 2,Zone2,continue_button,1740.2999999999302,,,,,0,1,0,,,,,1,study,yard-a.jpeg,,FENCE,YARD,a
17,1592846619043,22/06/2020 17:23:39,1592846618946,-4,22/06/2020 13:23:38,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,3,15,1,Screen 2,Zone2,continue_button,1662.08000000006,,,,,0,1,0,,,,,1,study,deaf-a.jpeg,,BLIND,DEAF,a
18,1592846620637,22/06/2020 17:23:40,1592846620542,-4,22/06/2020 13:23:40,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,6,16,1,Screen 2,Zone2,continue_button,1580.1900000001187,,,,,0,1,0,,,,,1,study,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
19,1592846622074,22/06/2020 17:23:42,1592846621979,-4,22/06/2020 13:23:41,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,9,17,1,Screen 2,Zone2,continue_button,1426.285000000018,,,,,0,1,0,,,,,1,study,sheep-a.jpeg,,HERD,SHEEP,a
20,1592846623466,22/06/2020 17:23:43,1592846623380,-4,22/06/2020 13:23:43,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,16,18,1,Screen 2,Zone2,continue_button,1389.5449999999983,,,,,0,1,0,,,,,1,study,trail-sf.jpeg,,PATH,TRAIL,sf
21,1592846625153,22/06/2020 17:23:45,1592846625003,-4,22/06/2020 13:23:45,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,21,19,1,Screen 2,Zone2,continue_button,1605.4650000000984,,,,,0,1,0,,,,,1,study,blow-sf.jpeg,,WIND,BLOW,sf
22,1592846626764,22/06/2020 17:23:46,1592846626667,-4,22/06/2020 13:23:46,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,8,20,1,Screen 2,Zone2,continue_button,1651.3999999997468,,,,,0,1,0,,,,,1,study,protect-a.jpeg,,GUARD,PROTECT,a
23,1592846638148,22/06/2020 17:23:58,1592846638050,-4,22/06/2020 13:23:58,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone2,response_text_entry,11363.879999999888,,,100,,0,1,0,,,,,,JOLs,,,,,
24,1592846638273,22/06/2020 17:23:58,1592846638053,-4,22/06/2020 13:23:58,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone5,continue_button,11363.879999999888,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592846643291,22/06/2020 17:24:03,1592846643193,-4,22/06/2020 13:24:03,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone2,response_text_entry,5130.285000000193,,,100,,0,1,0,,,,,,JOLs,,,,,
26,1592846643417,22/06/2020 17:24:03,1592846643195,-4,22/06/2020 13:24:03,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone5,continue_button,5130.285000000193,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592846657796,22/06/2020 17:24:17,1592846657690,-4,22/06/2020 13:24:17,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,23,1,1,Screen 1,advancementZone,continue_button,14481.870000000083,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592846660950,22/06/2020 17:24:20,1592846660855,-4,22/06/2020 13:24:20,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,32,1,1,Screen 2,Zone2,response_text_entry,3134.895000000135,,,,1,0,1,0,,,,,2,test,happiness-a.jpeg,,JOY,HAPPINESS,a
29,1592846663926,22/06/2020 17:24:23,1592846663825,-4,22/06/2020 13:24:23,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,40,2,1,Screen 2,Zone2,response_text_entry,2944.840000000113,,,,1,0,1,0,,,,,2,test,wheel-a.jpeg,,TIRE,WHEEL,a
30,1592846666959,22/06/2020 17:24:26,1592846666869,-4,22/06/2020 13:24:26,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,27,3,1,Screen 2,Zone2,response_text_entry,3018.685000000027,,,,1,0,1,0,,,,,2,test,swim-sf.jpeg,,DIVE,SWIM,sf
31,1592846669901,22/06/2020 17:24:29,1592846669788,-4,22/06/2020 13:24:29,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,39,4,1,Screen 2,Zone2,response_text_entry,2900.8749999998254,,,table,1,0,1,0,,,,,2,test,apart-a.jpeg,,SEPARATE,APART,a
32,1592846671948,22/06/2020 17:24:31,1592846671857,-4,22/06/2020 13:24:31,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,43,5,1,Screen 2,Zone2,response_text_entry,2021.1999999996915,,,,1,0,1,0,,,,,2,test,blow-sf.jpeg,,WIND,BLOW,sf
33,1592846674829,22/06/2020 17:24:34,1592846674744,-4,22/06/2020 13:24:34,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,24,6,1,Screen 2,Zone2,response_text_entry,2872.25999999966,,,car,1,0,1,0,,,,,2,test,crash-sf.jpeg,,ACCIDENT,CRASH,sf
34,1592846677252,22/06/2020 17:24:37,1592846677161,-4,22/06/2020 13:24:37,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,33,7,1,Screen 2,Zone2,response_text_entry,2400.679999999731,,,,1,0,1,0,,,,,2,test,destory-sf.jpeg,,KILL,DESTROY,sf
35,1592846679493,22/06/2020 17:24:39,1592846679412,-4,22/06/2020 13:24:39,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,31,8,1,Screen 2,Zone2,response_text_entry,2223.8200000001525,,,sheep,1,0,1,0,,,,,2,test,sheep-a.jpeg,,HERD,SHEEP,a
36,1592846682198,22/06/2020 17:24:42,1592846682116,-4,22/06/2020 13:24:42,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,25,9,1,Screen 2,Zone2,response_text_entry,2689.7250000001804,,,,1,0,1,0,,,,,2,test,deaf-a.jpeg,,BLIND,DEAF,a
37,1592846684293,22/06/2020 17:24:44,1592846684190,-4,22/06/2020 13:24:44,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,38,10,1,Screen 2,Zone2,response_text_entry,2051.1150000002235,,,,1,0,1,0,,,,,2,test,trail-sf.jpeg,,PATH,TRAIL,sf
38,1592846686826,22/06/2020 17:24:46,1592846686744,-4,22/06/2020 13:24:46,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,41,11,1,Screen 2,Zone2,response_text_entry,2537.7899999998626,,,,1,0,1,0,,,,,2,test,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
39,1592846689119,22/06/2020 17:24:49,1592846689032,-4,22/06/2020 13:24:49,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,42,12,1,Screen 2,Zone2,response_text_entry,2272.2349999998987,,,candle,1,0,1,0,,,,,2,test,candle-a.jpeg,,WAX,CANDLE,a
40,1592846691355,22/06/2020 17:24:51,1592846691263,-4,22/06/2020 13:24:51,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,34,13,1,Screen 2,Zone2,response_text_entry,2217.1699999998964,,,,1,0,1,0,,,,,2,test,sharp-a.jpeg,,KNIFE,SHARP,a
41,1592846693590,22/06/2020 17:24:53,1592846693489,-4,22/06/2020 13:24:53,20464,5,task-tfoj,,5737768,BLIND,1604310,,complete,,5ef0e87337a90c6955031add,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1366x768,1326x658,,Recog,4,SH1,I consent,Spreadsheet1,26,14,1,Screen 2,Zone2,response_text_entry,2209.3300000001327,,,potato,1,0,1,0,,,,,2,test,potato-a.jpeg,,CHIP,POTATO,a
